AR	2015-11-18 12:25:52 -0500	1447867552015	on_foot:62;;running:46;;in_vehicle:38;;walking:15
AR	2015-11-18 12:25:56 -0500	1447867556036	on_foot:85;;walking:77;;on_bicycle:8;;unknown:8;;running:8
AR	2015-11-18 12:25:59 -0500	1447867559683	on_foot:92;;walking:92;;on_bicycle:8
AR	2015-11-18 12:26:03 -0500	1447867563645	on_foot:92;;walking:92;;in_vehicle:8
AR	2015-11-18 12:26:07 -0500	1447867567454	on_foot:92;;walking:92;;in_vehicle:8
AR	2015-11-18 12:26:11 -0500	1447867571288	on_foot:77;;walking:69;;in_vehicle:15;;on_bicycle:8;;running:8
AR	2015-11-18 12:26:15 -0500	1447867575096	on_foot:100;;walking:100
AR	2015-11-18 12:26:18 -0500	1447867578885	on_foot:92;;walking:92;;on_bicycle:8
AR	2015-11-18 12:26:22 -0500	1447867582777	on_foot:69;;walking:62;;on_bicycle:31;;running:8
AR	2015-11-18 12:26:26 -0500	1447867586696	on_foot:85;;walking:77;;in_vehicle:15;;running:8
AR	2015-11-18 12:26:30 -0500	1447867590512	tilting:100
AR	2015-11-18 12:26:37 -0500	1447867597468	on_foot:79;;walking:77;;on_bicycle:10;;in_vehicle:8;;still:3;;running:3
AR	2015-11-18 12:26:41 -0500	1447867601286	on_foot:100;;walking:100
AR	2015-11-18 12:26:45 -0500	1447867605126	on_foot:62;;walking:62;;unknown:38
AR	2015-11-18 12:26:48 -0500	1447867608937	on_foot:100;;walking:100
AR	2015-11-18 12:26:53 -0500	1447867613096	on_foot:100;;walking:100
AR	2015-11-18 12:26:56 -0500	1447867616919	on_foot:100;;walking:100
AR	2015-11-18 12:27:00 -0500	1447867620841	on_foot:100;;walking:100
AR	2015-11-18 12:27:04 -0500	1447867624626	on_foot:100;;walking:100
AR	2015-11-18 12:27:08 -0500	1447867628440	on_foot:100;;walking:100
AR	2015-11-18 12:27:14 -0500	1447867634277	on_foot:100;;walking:92;;running:8
AR	2015-11-18 12:27:18 -0500	1447867638082	on_foot:100;;walking:92;;running:8
AR	2015-11-18 12:27:21 -0500	1447867641938	on_foot:100;;walking:92;;running:8
AR	2015-11-18 12:27:25 -0500	1447867645753	on_foot:100;;walking:92;;running:8
AR	2015-11-18 12:27:29 -0500	1447867649574	on_foot:100;;walking:100
AR	2015-11-18 12:27:33 -0500	1447867653383	on_foot:100;;walking:92;;running:8
AR	2015-11-18 12:27:37 -0500	1447867657221	on_foot:100;;walking:92;;running:8
AR	2015-11-18 12:27:41 -0500	1447867661037	on_foot:100;;walking:100
AR	2015-11-18 12:27:44 -0500	1447867664850	on_foot:100;;walking:100
AR	2015-11-18 12:27:48 -0500	1447867668656	on_foot:100;;walking:100
AR	2015-11-18 12:27:52 -0500	1447867672767	on_foot:100;;walking:100
AR	2015-11-18 12:27:56 -0500	1447867676286	on_foot:92;;walking:85;;on_bicycle:8;;running:8
AR	2015-11-18 12:28:00 -0500	1447867680124	on_foot:69;;walking:69;;unknown:23;;still:8
AR	2015-11-18 12:28:03 -0500	1447867683943	on_foot:77;;walking:77;;on_bicycle:15;;unknown:8
AR	2015-11-18 12:28:07 -0500	1447867687793	on_foot:100;;walking:100
AR	2015-11-18 12:28:11 -0500	1447867691597	tilting:100
AR	2015-11-18 12:28:15 -0500	1447867695129	tilting:100
AR	2015-11-18 12:28:18 -0500	1447867698755	on_foot:85;;walking:85;;on_bicycle:10;;still:3;;unknown:3
AR	2015-11-18 12:28:39 -0500	1447867719850	tilting:100
AR	2015-11-18 12:28:48 -0500	1447867728353	unknown:60;;in_vehicle:23;;on_foot:8;;still:8;;walking:8;;on_bicycle:2
AR	2015-11-18 12:29:17 -0500	1447867757571	unknown:58;;in_vehicle:21;;still:16;;on_foot:6;;walking:6
